ukprn,provider,postcode,lad_code,lad_name,msoa_code,lsoa_code,region,ttwa_code,ttwa_name,year,rent_all,rent_2bed,house_price,ttwa_rent,ttwa_hp,nat_rent_all,nat_house_price,cpih,cost_index_rent,cost_index_hp,infl_factor,rent_factor,hp_factor,rent_factor_ttwa,hp_factor_ttwa,real_value_cpih_gbp,real_value_rent_gbp,real_value_hp_gbp,real_value_rent_ttwa_gbp,real_value_hp_ttwa_gbp
10004113,Loughborough University,LE11 3TU,E07000130,Charnwood,E02005351,E01025709,East Midlands,E30000230,Leicester,2023,761.3333333333334,667.25,263594.8333333333,784.1460928961749,258810.94636612022,1210.4166666666667,282333.5,128.63333333333333,0.6289845094664371,0.9336293189909568,0.8463332469551698,0.791484238178634,0.564469207476879,0.7733892418940862,0.551731880876276,4232,3957,2822,3867,2759
10004113,Loughborough University,LE11 3TU,E07000130,Charnwood,E02005351,E01025709,East Midlands,E30000230,Leicester,2024,837.0833333333334,734.1666666666666,258773.75,868.6682240437159,257040.32344262296,1316.0833333333333,282734.5,132.84166666666667,0.6360412841132148,0.9152535329080816,0.819521987328273,0.7198606271777004,0.5749855488304616,0.698137833908683,0.5555324873446298,4098,3599,2875,3491,2778
10004113,Loughborough University,LE11 3TU,E07000130,Charnwood,E02005351,E01025709,East Midlands,E30000230,Leicester,2025,914.75,804.5833333333334,269494.4166666667,937.3382513661202,263759.14961748634,1399.8333333333333,289432.0833333333,138,0.6534706512680082,0.9311145245646288,0.7888888888888889,0.6587410039172816,0.5521122422758913,0.6469917891810282,0.5413812200905038,3944,3294,2761,3235,2707
10004113,Loughborough University,LE11 3TU,E07000130,Charnwood,E02005351,E01025709,East Midlands,E30000230,Leicester,2026,948,835.4,273820,968.3209836065574,267838.83024590166,1433.4,290340.25,140.82,0.6613645876935956,0.9431003796407835,0.7730909435212802,0.6356364275668074,0.5433904268010615,0.6262904166967755,0.5331349830748952,3865,3178,2717,3131,2666
10004180,The Manchester Metropolitan University,M15 6BH,E08000003,Manchester,E02006914,E01005212,North West,E30000239,Manchester,2020,927.3333333333334,844.25,178156.75,715.7041480973603,181687.02681598294,1070.5,239383.33333333334,108.86666666666666,0.8662618713996575,0.7442320545846968,1,0.6498023005032351,0.835169965026117,0.8473475442770305,0.7859353126768593,5000,3249,4176,4237,3930
10004180,The Manchester Metropolitan University,M15 6BH,E08000003,Manchester,E02006914,E01005212,North West,E30000239,Manchester,2021,945.9166666666666,857,209653.08333333334,739.6718565497276,205064.70256732564,1084.1666666666667,257885.25,111.60833333333333,0.8724827056110683,0.8129704329089521,0.9754349286940939,0.637036384459519,0.7097017811567283,0.8198908028595666,0.6963375385535554,4877,3185,3549,4099,3482
10004180,The Manchester Metropolitan University,M15 6BH,E08000003,Manchester,E02006914,E01005212,North West,E30000239,Manchester,2022,1004.5833333333334,903.75,231674.33333333334,789.0303203443416,227193.9966289567,1129.25,281827.6666666667,120.45,0.8896022433768725,0.8220425484604658,0.9038328490383284,0.5998340937370386,0.6422427746995423,0.7686018352938843,0.6285124270389671,4519,2999,3211,3843,3143
10004180,The Manchester Metropolitan University,M15 6BH,E08000003,Manchester,E02006914,E01005212,North West,E30000239,Manchester,2023,1100.1666666666667,990.1666666666666,232979.16666666666,855.9983430465089,231005.51191292424,1210.4166666666667,282333.5,128.63333333333333,0.9089156626506024,0.8251913664749903,0.8463332469551698,0.5477200424178155,0.6386458016632388,0.7084711754941238,0.6181421778532007,4232,2739,3193,3542,3091
10004180,The Manchester Metropolitan University,M15 6BH,E08000003,Manchester,E02006914,E01005212,North West,E30000239,Manchester,2024,1233.6666666666667,1110.5,241970.58333333334,948.5085514036492,237339.2228316764,1316.0833333333333,282734.5,132.84166666666667,0.9373773190654089,0.8558226298288089,0.819521987328273,0.48844906781950825,0.6149142784918414,0.6393723614001454,0.6016462366661568,4098,2442,3075,3197,3008
10004180,The Manchester Metropolitan University,M15 6BH,E08000003,Manchester,E02006914,E01005212,North West,E30000239,Manchester,2025,1316.0833333333333,1185.9166666666667,247475.16666666666,1024.361644383499,247621.7908334286,1399.8333333333333,289432.0833333333,138,0.9401714489820217,0.8550370913153201,0.7888888888888889,0.4578610776926487,0.6012367570887583,0.592027391541166,0.5766626989867948,3944,2289,3006,2960,2883
10004180,The Manchester Metropolitan University,M15 6BH,E08000003,Manchester,E02006914,E01005212,North West,E30000239,Manchester,2026,1347.2,1211.8,250894,1065.8497543137926,251232.41735230258,1433.4,290340.25,140.82,0.9398632621738523,0.8641378520546152,0.7730909435212802,0.4472857284243864,0.5930439415317491,0.5689827762916009,0.5683750995784452,3865,2236,2965,2845,2842
10004351,Middlesex University,NW4 4BT,E09000003,Barnet,E02000054,E01000239,London,E30000234,London,2020,1479.4166666666667,1417,557674.9166666666,1576.3272610017111,534505.9093555504,1070.5,239383.33333333334,108.86666666666666,1.3819866106180914,2.3296313444266517,1,0.40731144031994593,0.26680627408530566,0.3847235071820052,0.26715186442393946,5000,2037,1334,1924,1336
10004351,Middlesex University,NW4 4BT,E09000003,Barnet,E02000054,E01000239,London,E30000234,London,2021,1470.5833333333333,1405.1666666666667,589478.1666666666,1568.8030451051006,550831.4824954086,1084.1666666666667,257885.25,111.60833333333333,1.3564181398923902,2.2858157520318305,0.9754349286940939,0.4097580325267751,0.25241166692913986,0.3865686991183484,0.25923400308031364,4877,2049,1262,1933,1296
10004351,Middlesex University,NW4 4BT,E09000003,Barnet,E02000054,E01000239,London,E30000234,London,2022,1514.1666666666667,1441.25,631641.25,1606.8347891604728,580102.3136637843,1129.25,281827.6666666667,120.45,1.340860453103092,2.2412322305711645,0.9038328490383284,0.3979636763896533,0.23556277660248862,0.37741910768314646,0.2461535609608156,4519,1990,1178,1887,1231
10004351,Middlesex University,NW4 4BT,E09000003,Barnet,E02000054,E01000239,London,E30000234,London,2023,1636.4166666666667,1555.5833333333333,623843.1666666666,1725.429753147907,575455.5971520763,1210.4166666666667,282333.5,128.63333333333333,1.3519449225473321,2.2095966885497704,0.8463332469551698,0.3682334368793604,0.23850732782999146,0.3514777412483836,0.2481412135647576,4232,1841,1193,1757,1241
10004351,Middlesex University,NW4 4BT,E09000003,Barnet,E02000054,E01000239,London,E30000234,London,2024,1752.3333333333333,1666.5,618555.75,1895.3550494215003,568783.0724192684,1316.0833333333333,282734.5,132.84166666666667,1.3314759703666181,2.1877618401716097,0.819521987328273,0.3438748335552597,0.2405460892840567,0.3199665163022004,0.251052215078388,4098,1719,1203,1600,1255
10004351,Middlesex University,NW4 4BT,E09000003,Barnet,E02000054,E01000239,London,E30000234,London,2025,1872.1666666666667,1784.1666666666667,610699.5,2033.7823346869973,571015.9595927711,1399.8333333333333,289432.0833333333,138,1.3374211215620908,2.1099924133036394,0.7888888888888889,0.32186415027152143,0.2436405575355255,0.2981883272245632,0.25007050649124485,3944,1609,1218,1491,1250
10004351,Middlesex University,NW4 4BT,E09000003,Barnet,E02000054,E01000239,London,E30000234,London,2026,1928.4,1837.8,586171.75,2067.168730365489,553679.0494432966,1433.4,290340.25,140.82,1.3453327752197572,2.0189131544799594,0.7730909435212802,0.31247839314111875,0.25383544441823863,0.2933723519569484,0.2579007646641547,3865,1562,1269,1467,1290
10004775,Norwich University College of the Arts,NR2 4SN,E07000148,Norwich,E02006907,E01033438,East of England,E30000248,Norwich,2020,849.8333333333334,720.8333333333334,197209,740.3832320162107,240254.87325227965,1070.5,239383.33333333334,108.86666666666666,0.7938657947999378,0.8238209287753254,1,0.7090606001176701,0.7544846668593556,0.8191030348805957,0.5943448650883655,5000,3545,3772,4096,2972
10004775,Norwich University College of the Arts,NR2 4SN,E07000148,Norwich,E02006907,E01033438,East of England,E30000248,Norwich,2021,867,735.3333333333334,211835,760.0189969604863,255702.28085106384,1084.1666666666667,257885.25,111.60833333333333,0.7996925441967716,0.8214312373429655,0.9754349286940939,0.6950211457131873,0.702391798648319,0.7979407814074836,0.5584394857749444,4877,3475,3512,3990,2792
10004775,Norwich University College of the Arts,NR2 4SN,E07000148,Norwich,E02006907,E01033438,East of England,E30000248,Norwich,2022,905.75,765.3333333333334,232741.5,797.3948834853089,282667.18029381963,1129.25,281827.6666666667,120.45,0.8020810272304627,0.8258291414493254,0.9038328490383284,0.665286594902935,0.6392979621883792,0.7605393072858305,0.5051674201494506,4519,3326,3196,3803,2526
10004775,Norwich University College of the Arts,NR2 4SN,E07000148,Norwich,E02006907,E01033438,East of England,E30000248,Norwich,2023,965.25,812.5833333333334,233831.25,845.3550151975684,283198.88556231005,1210.4166666666667,282333.5,128.63333333333333,0.7974526678141135,0.8282093694159567,0.8463332469551698,0.624276957610291,0.6363185701939611,0.7173910858947806,0.5042189694582346,4232,3121,3182,3587,2521
10004775,Norwich University College of the Arts,NR2 4SN,E07000148,Norwich,E02006907,E01033438,East of England,E30000248,Norwich,2024,1037.3333333333333,874.4166666666666,230979.83333333334,900.8016717325228,275707.98753799393,1316.0833333333333,282734.5,132.84166666666667,0.7881973026024188,0.8169495881589737,0.819521987328273,0.5808965295629821,0.6441738420165107,0.6732338219941238,0.5179184379279934,4098,2904,3221,3366,2590
10004775,Norwich University College of the Arts,NR2 4SN,E07000148,Norwich,E02006907,E01033438,East of England,E30000248,Norwich,2025,1129.0833333333333,956.8333333333334,226241,967.8929078014183,279175.88971631206,1399.8333333333333,289432.0833333333,138,0.8065841171568043,0.7816721539451541,0.7888888888888889,0.5336925234334637,0.6576666769801524,0.6265674099180476,0.5114848935380867,3944,2668,3288,3133,2557
10004775,Norwich University College of the Arts,NR2 4SN,E07000148,Norwich,E02006907,E01033438,East of England,E30000248,Norwich,2026,1146.6,974,224775.25,995.9198784194529,282122.9996960486,1433.4,290340.25,140.82,0.799916282963583,0.7741787437325689,0.7730909435212802,0.5255392755392756,0.661955293862054,0.608934679847572,0.506141826025496,3865,2628,3310,3045,2531
10004797,Nottingham Trent University,NG1 4BU,E06000018,Nottingham,E02002889,E01013813,East Midlands,E30000249,Nottingham,2020,700,636.25,148791.16666666666,672.048508382643,180975.42763806705,1070.5,239383.33333333334,108.86666666666666,0.6539000467071462,0.6215602589988163,1,0.8608333333333333,1,0.9023904446699389,0.7890256268133974,5000,4304,5000,4512,3945
10004797,Nottingham Trent University,NG1 4BU,E06000018,Nottingham,E02002889,E01013813,East Midlands,E30000249,Nottingham,2021,723.1666666666666,655.5,165417,700.6026565581853,198945.6061082347,1084.1666666666667,257885.25,111.60833333333333,0.6670253651037662,0.6414364528409437,0.9754349286940939,0.8332565107167551,0.8994913864153422,0.8656121221384727,0.7177552348266615,4877,4166,4497,4328,3589
10004797,Nottingham Trent University,NG1 4BU,E06000018,Nottingham,E02002889,E01013813,East Midlands,E30000249,Nottingham,2022,778,701.5,183931.25,744.1599790433925,219703.75767381658,1129.25,281827.6666666667,120.45,0.6889528448085012,0.6526373090884146,0.9038328490383284,0.7745287060839761,0.8089499020240805,0.8149459382359769,0.6499399543359113,4519,3873,4045,4075,3250
10004797,Nottingham Trent University,NG1 4BU,E06000018,Nottingham,E02002889,E01013813,East Midlands,E30000249,Nottingham,2023,836.6666666666666,752.5,190300.41666666666,795.7263621794872,226036.00866000986,1210.4166666666667,282333.5,128.63333333333333,0.691222030981067,0.6740270519320827,0.8463332469551698,0.7202191235059762,0.7818751491610852,0.7621340465057875,0.6317323114864024,4232,3601,3909,3811,3159
10004797,Nottingham Trent University,NG1 4BU,E06000018,Nottingham,E02002889,E01013813,East Midlands,E30000249,Nottingham,2024,916.0833333333334,824.3333333333334,189445.66666666666,863.8125308185405,225274.47177021694,1316.0833333333333,282734.5,132.84166666666667,0.6960678781738746,0.67004793071474,0.819521987328273,0.657782225052306,0.7854028507733968,0.7020622307302211,0.6338678728568969,4098,3289,3927,3510,3169
10004797,Nottingham Trent University,NG1 4BU,E06000018,Nottingham,E02002889,E01013813,East Midlands,E30000249,Nottingham,2025,981.3333333333334,885,192955.83333333334,924.963849852071,232515.66219797832,1399.8333333333333,289432.0833333333,138,0.7010358375997143,0.6666705056022068,0.7888888888888889,0.6140455163043479,0.7711151515675002,0.6556474098054444,0.6141274479323658,3944,3070,3856,3278,3071
10004797,Nottingham Trent University,NG1 4BU,E06000018,Nottingham,E02002889,E01013813,East Midlands,E30000249,Nottingham,2026,1006,907.8,192911.5,946.282322485207,233736.17732988167,1433.4,290340.25,140.82,0.7018278219617692,0.66443250634385,0.7730909435212802,0.5989893969516237,0.7712923629056155,0.6408765522814285,0.6109206193973857,3865,2995,3856,3204,3055
10004930,Oxford Brookes University,OX3 0BP,E07000178,Oxford,E02005949,E01028526,South East,E30000250,Oxford,2020,1462.1666666666667,1243.1666666666667,435776.5833333333,1128.9707070707072,376483.8373278237,1070.5,239383.33333333334,108.86666666666666,1.3658726451813794,1.8204132145095033,1,0.4121167217599453,0.3414391051683785,0.5371708482080222,0.3792838790729023,5000,2061,1707,2686,1896
10004930,Oxford Brookes University,OX3 0BP,E07000178,Oxford,E02005949,E01028526,South East,E30000250,Oxford,2021,1465.25,1244.4166666666667,452060.1666666667,1150.0040404040403,386538.0106060606,1084.1666666666667,257885.25,111.60833333333333,1.3514988470407379,1.7529508440931254,0.9754349286940939,0.41124950236023433,0.3291401845108376,0.5273461057633444,0.3694183917541733,4877,2056,1646,2637,1847
10004930,Oxford Brookes University,OX3 0BP,E07000178,Oxford,E02005949,E01028526,South East,E30000250,Oxford,2022,1523,1286.25,475687.5833333333,1200.3145546372818,415057.68039485766,1129.25,281827.6666666667,120.45,1.3486827540402921,1.6878668760933098,0.9038328490383284,0.3956555044867586,0.31279178158073284,0.5052426882405363,0.3440347136670348,4519,1978,1564,2526,1720
10004930,Oxford Brookes University,OX3 0BP,E07000178,Oxford,E02005949,E01028526,South East,E30000250,Oxford,2023,1605.6666666666667,1354.0833333333333,476399.1666666667,1267.9559228650137,420757.1259871441,1210.4166666666667,282333.5,128.63333333333333,1.326540447504303,1.6873632306002182,0.8463332469551698,0.37528544737388414,0.3123245737555516,0.4782896166838955,0.33937452608779217,4232,1876,1562,2391,1697
10004930,Oxford Brookes University,OX3 0BP,E07000178,Oxford,E02005949,E01028526,South East,E30000250,Oxford,2024,1701.25,1436.6666666666667,485603.4166666667,1353.1003213957758,420682.167630854,1316.0833333333333,282734.5,132.84166666666667,1.29266130564174,1.7175244502056406,0.819521987328273,0.3542003428851335,0.3064046947775113,0.4481930443218027,0.3394349968151005,4098,1771,1532,2241,1697
10004930,Oxford Brookes University,OX3 0BP,E07000178,Oxford,E02005949,E01028526,South East,E30000250,Oxford,2025,1866.1666666666667,1580.5,481541.1666666667,1446.3447658402204,431548.6603764922,1399.8333333333333,289432.0833333333,138,1.333134897011549,1.6637449488005966,0.7888888888888889,0.32289899080110745,0.30898950487791454,0.4192984733946745,0.33088794692439033,3944,1614,1545,2096,1654
10004930,Oxford Brookes University,OX3 0BP,E07000178,Oxford,E02005949,E01028526,South East,E30000250,Oxford,2026,1945.2,1649.8,477031.75,1474.4408815426998,434367.4935261708,1433.4,290340.25,140.82,1.3570531603181246,1.6430093657355465,0.7730909435212802,0.3097796284872164,0.3119104056840381,0.41130855764434365,0.3287406455551101,3865,1549,1560,2057,1644
10005389,Ravensbourne Limited,SE10 0EW,E09000011,Greenwich,E02006992,E01034188,London,E30000234,London,2020,1451.1666666666667,1413.5,419337.1666666667,1576.3272610017111,534505.9093555504,1070.5,239383.33333333334,108.86666666666666,1.3555970730188387,1.7517391909768154,1,0.41524061100264154,0.35482465780320765,0.3847235071820052,0.26715186442393946,5000,2076,1774,1924,1336
10005389,Ravensbourne Limited,SE10 0EW,E09000011,Greenwich,E02006992,E01034188,London,E30000234,London,2021,1443.9166666666667,1403.5833333333333,441640.75,1568.8030451051006,550831.4824954086,1084.1666666666667,257885.25,111.60833333333333,1.3318216756341277,1.7125475381007638,0.9754349286940939,0.4173255612627691,0.336905429733707,0.3865686991183484,0.25923400308031364,4877,2087,1685,1933,1296
10005389,Ravensbourne Limited,SE10 0EW,E09000011,Greenwich,E02006992,E01034188,London,E30000234,London,2022,1483.5833333333333,1438.4166666666667,471894.1666666667,1606.8347891604728,580102.3136637843,1129.25,281827.6666666667,120.45,1.3137775809903327,1.6744068183511673,0.9038328490383284,0.4061674998595743,0.31530622155744664,0.37741910768314646,0.2461535609608156,4519,2031,1577,1887,1231
10005389,Ravensbourne Limited,SE10 0EW,E09000011,Greenwich,E02006992,E01034188,London,E30000234,London,2023,1584.5833333333333,1533.75,457826.25,1725.429753147907,575455.5971520763,1210.4166666666667,282333.5,128.63333333333333,1.3091222030981067,1.6215796212635059,0.8463332469551698,0.38027872732053647,0.3249948351949384,0.3514777412483836,0.2481412135647576,4232,1901,1625,1757,1241
10005389,Ravensbourne Limited,SE10 0EW,E09000011,Greenwich,E02006992,E01034188,London,E30000234,London,2024,1803.6666666666667,1745.0833333333333,473836.9166666667,1895.3550494215003,568783.0724192684,1316.0833333333333,282734.5,132.84166666666667,1.3704805926676378,1.6759076683838254,0.819521987328273,0.33408796895213455,0.31401345364430056,0.3199665163022004,0.251052215078388,4098,1670,1570,1600,1255
10005389,Ravensbourne Limited,SE10 0EW,E09000011,Greenwich,E02006992,E01034188,London,E30000234,London,2025,1880.3333333333333,1821.4166666666667,466187.75,2033.7823346869973,571015.9595927711,1399.8333333333333,289432.0833333333,138,1.3432551494225504,1.610698249589354,0.7888888888888889,0.3204662293919518,0.3191657581450106,0.2981883272245632,0.25007050649124485,3944,1602,1596,1491,1250
10005389,Ravensbourne Limited,SE10 0EW,E09000011,Greenwich,E02006992,E01034188,London,E30000234,London,2026,1945.8,1884.8,468894,2067.168730365489,553679.0494432966,1433.4,290340.25,140.82,1.3574717455002092,1.6149810437925847,0.7730909435212802,0.30968410593757495,0.3173236737229878,0.2933723519569484,0.2579007646641547,3865,1548,1587,1467,1290
10005523,Rose Bruford College,DA15 9DF,E09000004,Bexley,E02000086,E01000460,London,E30000234,London,2020,1065,1057.4166666666667,343316.9166666667,1576.3272610017111,534505.9093555504,1070.5,239383.33333333334,108.86666666666666,0.9948622139187295,1.434172178514238,1,0.5658059467918624,0.4333930530173408,0.3847235071820052,0.26715186442393946,5000,2829,2167,1924,1336
10005523,Rose Bruford College,DA15 9DF,E09000004,Bexley,E02000086,E01000460,London,E30000234,London,2021,1115.5,1106.75,369462,1568.8030451051006,550831.4824954086,1084.1666666666667,257885.25,111.60833333333333,1.0289008455034587,1.4326604565402636,0.9754349286940939,0.5401912445838937,0.4027238705649476,0.3865686991183484,0.25923400308031364,4877,2701,2014,1933,1296
10005523,Rose Bruford College,DA15 9DF,E09000004,Bexley,E02000086,E01000460,London,E30000234,London,2022,1176.5,1167.0833333333333,400681.1666666667,1606.8347891604728,580102.3136637843,1129.25,281827.6666666667,120.45,1.041841930484835,1.421724032298698,0.9038328490383284,0.5121830287576145,0.3713455461470404,0.37741910768314646,0.2461535609608156,4519,2561,1857,1887,1231
10005523,Rose Bruford College,DA15 9DF,E09000004,Bexley,E02000086,E01000460,London,E30000234,London,2023,1248.75,1238.75,399864.75,1725.429753147907,575455.5971520763,1210.4166666666667,282333.5,128.63333333333333,1.031669535283993,1.4162851733853759,0.8463332469551698,0.48254921588254923,0.37210373424180715,0.3514777412483836,0.2481412135647576,4232,2413,1861,1757,1241
10005523,Rose Bruford College,DA15 9DF,E09000004,Bexley,E02000086,E01000460,London,E30000234,London,2024,1338.0833333333333,1327.8333333333333,400670.8333333333,1895.3550494215003,568783.0724192684,1316.0833333333333,282734.5,132.84166666666667,1.0167162667004368,1.417127493579076,0.819521987328273,0.45033318801768707,0.3713551231788355,0.3199665163022004,0.251052215078388,4098,2252,1857,1600,1255
10005523,Rose Bruford College,DA15 9DF,E09000004,Bexley,E02000086,E01000460,London,E30000234,London,2025,1476.8333333333333,1466.3333333333333,406701.3333333333,2033.7823346869973,571015.9595927711,1399.8333333333333,289432.0833333333,138,1.0550065483986188,1.4051701824118208,0.7888888888888889,0.40802392506489116,0.3658487309278553,0.2981883272245632,0.25007050649124485,3944,2040,1829,1491,1250
10005523,Rose Bruford College,DA15 9DF,E09000004,Bexley,E02000086,E01000460,London,E30000234,London,2026,1531.8,1521,408449.75,2067.168730365489,553679.0494432966,1433.4,290340.25,140.82,1.0686479698618667,1.406796853002641,0.7730909435212802,0.39338251294773036,0.3642826728787731,0.2933723519569484,0.2579007646641547,3865,1967,1821,1467,1290
10005545,Royal Agricultural College,GL7 6JS,E07000079,Cotswold,E02004621,E01022195,South West,E30000276,Swindon,2020,926.75,818.6666666666666,360089.6666666667,821.9828947368421,253489.5703007519,1070.5,239383.33333333334,108.86666666666666,0.8657169546940682,1.5042386688017824,1,0.6502113119323802,0.41320587742497467,0.7377892608256008,0.5633141042470927,5000,3251,2066,3689,2817
10005545,Royal Agricultural College,GL7 6JS,E07000079,Cotswold,E02004621,E01022195,South West,E30000276,Swindon,2021,967.5833333333334,853.3333333333334,382831.4166666667,851.3418546365915,267825.1551378446,1084.1666666666667,257885.25,111.60833333333333,0.892467332820907,1.4845029588418364,0.9754349286940939,0.6227715097752132,0.3886597603775552,0.7123462202831025,0.533162204858819,4877,3114,1943,3562,2666
10005545,Royal Agricultural College,GL7 6JS,E07000079,Cotswold,E02004621,E01022195,South West,E30000276,Swindon,2022,1023.5833333333334,899.75,429814.75,884.8014411027569,297011.19116541353,1129.25,281827.6666666667,120.45,0.9064275699210391,1.525097784343387,0.9038328490383284,0.5886998290319955,0.3461751060582883,0.6854081878114301,0.48077060554402656,4519,2943,1731,3427,2404
10005545,Royal Agricultural College,GL7 6JS,E07000079,Cotswold,E02004621,E01022195,South West,E30000276,Swindon,2023,1088.25,956.25,444378.25,925.5025689223058,305099.8865914787,1210.4166666666667,282333.5,128.63333333333333,0.8990705679862305,1.5739480082951545,0.8463332469551698,0.5537177425530286,0.33482999374219297,0.6552657687653515,0.4680245929463307,4232,2769,1674,3276,2340
10005545,Royal Agricultural College,GL7 6JS,E07000079,Cotswold,E02004621,E01022195,South West,E30000276,Swindon,2024,1149.6666666666667,1011.0833333333334,451283.75,998.7251879699248,302937.06359649124,1316.0833333333333,282734.5,132.84166666666667,0.8735515734819225,1.5961396645969983,0.819521987328273,0.5241374311394608,0.3297064577810893,0.6072242490968844,0.4713660604439899,4098,2621,1649,3036,2357
10005545,Royal Agricultural College,GL7 6JS,E07000079,Cotswold,E02004621,E01022195,South West,E30000276,Swindon,2025,1184.25,1043.75,415312.4166666667,1066.4941102756893,300235.20112781954,1399.8333333333333,289432.0833333333,138,0.8459935706631743,1.434921836873072,0.7888888888888889,0.5088311871085779,0.3582632271408532,0.5686390074506972,0.4756079556745796,3944,2544,1791,2843,2378
10005545,Royal Agricultural College,GL7 6JS,E07000079,Cotswold,E02004621,E01022195,South West,E30000276,Swindon,2026,1260.6,1112.4,401284.75,1107.112030075188,299859.7667293233,1433.4,290340.25,140.82,0.8794474675596483,1.3821189104851979,0.7730909435212802,0.4780131154476705,0.370786995186502,0.547776680087196,0.4762034326493879,3865,2390,1854,2739,2381
10005553,Royal Holloway College and Bedford New College,TW20 0EX,E07000212,Runnymede,E02006394,E01030671,South East,E30000266,Slough and Heathrow,2020,1317.4166666666667,1160.5833333333333,421035.3333333333,1360.621451210466,486637.9924472317,1070.5,239383.33333333334,108.86666666666666,1.2306554569515804,1.7588331128594303,1,0.4573976848630527,0.3533935394179111,0.445715560179989,0.29343013173274235,5000,2287,1767,2229,1467
10005553,Royal Holloway College and Bedford New College,TW20 0EX,E07000212,Runnymede,E02006394,E01030671,South East,E30000266,Slough and Heathrow,2021,1315.0833333333333,1156.25,446491.1666666667,1377.1088913615213,506438.10830130154,1084.1666666666667,257885.25,111.60833333333333,1.2129900076863949,1.7313559680775332,0.9754349286940939,0.458209238958241,0.3332454878726604,0.44037922935752505,0.2819579488378353,4877,2291,1666,2202,1410
10005553,Royal Holloway College and Bedford New College,TW20 0EX,E07000212,Runnymede,E02006394,E01030671,South East,E30000266,Slough and Heathrow,2022,1364,1194.4166666666667,482565.4166666667,1417.1028727493424,541682.9003472924,1129.25,281827.6666666667,120.45,1.2078813371706885,1.7122712697948983,0.9038328490383284,0.4417766373411535,0.30833367151431107,0.4279506900882922,0.26361225384518866,4519,2209,1542,2140,1318
10005553,Royal Holloway College and Bedford New College,TW20 0EX,E07000212,Runnymede,E02006394,E01030671,South East,E30000266,Slough and Heathrow,2023,1406.4166666666667,1229.6666666666667,476862.75,1494.1741351406029,541649.5469687773,1210.4166666666667,282333.5,128.63333333333333,1.1619277108433734,1.689005201295631,0.8463332469551698,0.4284529240978847,0.3120209466280741,0.405876489263492,0.26362848640613684,4232,2142,1560,2029,1318
10005553,Royal Holloway College and Bedford New College,TW20 0EX,E07000212,Runnymede,E02006394,E01030671,South East,E30000266,Slough and Heathrow,2024,1542.3333333333333,1349.75,472185.6666666667,1643.6928147548722,539411.4506709825,1316.0833333333333,282734.5,132.84166666666667,1.1719116064079023,1.6700673835936777,0.819521987328273,0.390695915279879,0.3151115698132867,0.36895589423722325,0.26472231920980627,4098,1953,1576,1845,1324
10005553,Royal Holloway College and Bedford New College,TW20 0EX,E07000212,Runnymede,E02006394,E01030671,South East,E30000266,Slough and Heathrow,2025,1605.8333333333333,1410.0833333333333,479892.5,1774.6294254501315,552353.5031526064,1399.8333333333333,289432.0833333333,138,1.147160376235266,1.6580487362464138,0.7888888888888889,0.3752464971458226,0.3100510357354338,0.3417334028287948,0.25851967881970095,3944,1876,1550,1709,1293
10005553,Royal Holloway College and Bedford New College,TW20 0EX,E07000212,Runnymede,E02006394,E01030671,South East,E30000266,Slough and Heathrow,2026,1570.2,1380,475296.25,1801.1847056443455,543512.6167813069,1433.4,290340.25,140.82,1.0954374215152782,1.6370318961976509,0.7730909435212802,0.38376215344117526,0.31304931748707604,0.3366951487089351,0.26272481230625155,3865,1919,1565,1683,1314
10005790,Sheffield Hallam University,S1 1WB,E08000039,Sheffield,E02006868,E01033268,Yorkshire and The Humber,NA,NA,2020,675.6666666666666,612.5833333333334,165564.08333333334,675.6666666666666,165564.08333333334,1070.5,239383.33333333334,108.86666666666666,0.6311692355597073,0.6916274455197382,1,0.8918352244696597,0.8986922989033953,0.8975581928749616,0.8624711794674579,5000,4459,4493,4488,4312
10005790,Sheffield Hallam University,S1 1WB,E08000039,Sheffield,E02006868,E01033268,Yorkshire and The Humber,NA,NA,2021,687.5833333333334,622,182519.08333333334,687.5833333333334,182519.08333333334,1084.1666666666667,257885.25,111.60833333333333,0.6342044581091468,0.7077530930261942,0.9754349286940939,0.8763786207732396,0.8152088206301714,0.8820024030820734,0.7823524402057419,4877,4382,4076,4410,3912
10005790,Sheffield Hallam University,S1 1WB,E08000039,Sheffield,E02006868,E01033268,Yorkshire and The Humber,NA,NA,2022,721.6666666666666,649.75,200907.83333333334,721.6666666666666,200907.83333333334,1129.25,281827.6666666667,120.45,0.6390672275108847,0.7128747709888904,0.9038328490383284,0.8349884526558893,0.7405941530403244,0.8403466313891673,0.7107450608609843,4519,4175,3703,4202,3554
10005790,Sheffield Hallam University,S1 1WB,E08000039,Sheffield,E02006868,E01033268,Yorkshire and The Humber,NA,NA,2023,775.0833333333334,697,207309.75,775.0833333333334,207309.75,1210.4166666666667,282333.5,128.63333333333333,0.6403442340791738,0.7342725889772203,0.8463332469551698,0.7774432856682078,0.7177239211694899,0.782432193079259,0.6887965965418823,4232,3887,3589,3912,3444
10005790,Sheffield Hallam University,S1 1WB,E08000039,Sheffield,E02006868,E01033268,Yorkshire and The Humber,NA,NA,2024,847.75,762.9166666666666,210263.66666666666,847.75,210263.66666666666,1316.0833333333333,282734.5,132.84166666666667,0.6441461406952448,0.7436788459373251,0.819521987328273,0.7108031062616731,0.7076408826378309,0.7153643790258712,0.6791199473198658,4098,3554,3538,3577,3396
